Gene,IGM-Roche-Avg%GeneCov,0.1%RVIS[EVS],0.1%RVIS%[EVS],EdgeCase[EVS],OEratio%tile[EVS],GenicConstraint[EVS],1.0%ncRVIS[IGM],1.0%ncRVIS%tile[IGM],ncGERP,ncGERP%tile,pcGERP,pcGERP%tile,0.05%_anypopn_RVIS[ExAC],0.05%_anypopn_RVIS%tile[ExAC],OEratio%tile[ExAC],GenicConstraint_mis-z[ExAC],GenicConstraint_mis-z%tile[ExAC],LoF-FDRLoF[EVS],LoF-pLI[ExAC],LoF-pRec[ExAC],LoF-pNull[ExAC]
ZCWPW2,1,0.37,75.29488087,N,92.27896892,85.62,0.256416201,70.74533399,0.102770718,43.69804306,2.541536627,52.69935345,0.35091694,71.73664237,63.43473451,-1.533915879,92.94924554,0.7648906,6.76E-05,0.728997485,0.270934874
RBMS3,0.998171,-0.6,17.74593064,N,22.2657191,34.85,1.26979215,93.03781925,2.758297736,2.798574895,4.520561731,1.298491379,-0.465548304,23.10101801,30.77433628,0.962590459,39.39643347,0.4703737,0.741403241,0.25857627,2.05E-05
GPD1L,0.984449,-0.49,22.35786742,N,6.420139725,30.45,2.310744571,97.81434185,-0.282457593,63.39133578,3.004704412,37.63469828,-0.638623478,17.10740317,26.25553097,1.203734946,34.41975309,0.2834567,0.009537828,0.940551461,0.049910711
CMTM7,0.702555,-0.08,47.78839349,Y,3.065526379,36.31,0.603385451,82.77873281,-0.562945239,78.33944338,2.497058212,54.25646552,0.032739954,52.72573941,64.78982301,0.706954559,45.36625514,0.4774322,0.426220205,0.54074995,0.033029845
TMPPE,0.997153,-0.8,12.45576787,N,38.38231751,71.25,-0.449897165,27.91011788,-0.609211349,80.24990964,2.633986457,49.80603448,-0.269203069,32.97391723,36.90265487,1.029077345,38.01920439,NA,4.86E-05,0.246030001,0.753921365
CTDSPL,0.905765,-0.03,51.40363293,Y,17.15851602,28.88,-0.619870875,19.58497053,1.027261042,19.39381422,3.133426419,33.22198276,0.113963029,58.38804891,11.86946903,1.97885634,21.41563786,0.3314655,0.088848186,0.870209145,0.040942669
SCN10A,0.999614,-1.32,4.735786742,N,60.90701036,82.36,-0.010692879,56.25,0.425453153,32.97877833,2.272145553,60.82435345,1.003300174,91.07885067,65.41482301,-2.005248258,95.94513032,0.02052067,6.14E-26,0.032475236,0.967524764
SCN11A,0.999657,-1.82,2.140835103,N,60.02168152,64.13,0.207029915,68.46144401,-0.042651409,50.44663603,1.732234816,73.04418103,-1.813654191,2.511896874,59.97787611,-0.325170865,72.11522634,0.007509361,2.52E-19,0.92263777,0.07736223
WDR48,1,-0.47,23.25430526,N,10.49747049,11.2,-0.64284041,18.55967583,1.031565534,19.30603604,3.83459046,10.8512931,-1.110538523,7.505571953,5.625,2.822758477,11.22085048,0.02659168,0.999805648,0.000194352,8.00E-12
RPL14,0.999629,0.26,70.05779665,Y,57.79330282,55.52,0.249789826,70.33398821,-0.842411006,88.75922962,2.443680921,55.90517241,1.034341199,91.50051202,79.85619469,0.48843271,50.48559671,0.2518206,0.936435428,0.063281127,0.000283446
ZNF620,0.999887,0.35,74.37485256,N,47.72344013,38.82,-0.426901664,29.21782908,-0.095561006,53.13677906,0.258287471,91.43318966,-0.024591102,48.62960063,66.86946903,-0.374831554,73.39368999,0.4699451,6.83E-06,0.715071728,0.284921445
KIF15,1,1.83,97.05119132,N,71.92845098,48.18,-0.316578496,35.68885069,-0.82564081,88.26354108,2.900122956,41.21228448,0.867497895,88.72357087,60.45353982,0.477539019,50.75445816,0.07527415,7.47E-13,0.999915679,8.43E-05
SACM1L,0.993366,-0.42,25.56027365,N,10.81667068,31.65,-0.339807425,34.23993124,1.013521882,19.6210048,3.87454257,10.06465517,-0.421187109,25.13703994,28.10840708,1.513732741,28.79561043,0.009747964,0.721901743,0.278097217,1.04E-06
LTF,1,0.52,80.39631989,N,34.57600578,76.15,0.08034763,61.646611,-0.822795103,88.15510921,0.591355729,88.53448276,1.547212901,96.4941871,84.59070796,-0.685214416,80.43347051,0.01598529,1.76E-13,0.332110461,0.667889539
KLHL18,0.999978,-0.89,10.30313753,N,21.04914478,11.97,-2.197323255,0.693762279,0.573713952,29.18366293,3.513666295,20.05926724,-0.830604008,12.13179929,20.13827434,2.735702398,11.99451303,0.2950868,0.984175217,0.015822958,1.82E-06
MAP4,0.997544,0.41,76.55697098,N,58.7509034,71.99,-0.836197248,12.13777014,0.252528788,38.46233283,1.666157313,74.23491379,-0.394501511,26.56466478,62.7710177,-0.854129792,83.82441701,0.000206241,0.998848724,0.001151275,6.11E-10
TMEM89,0.99946,0.46,78.46190139,N,98.56058781,96.43,-0.324530652,35.25908644,-0.100161215,53.38462333,0.95805123,84.81142241,0.909362475,89.35003915,48.2079646,-0.718083849,81.14677641,0.2802102,0.711075965,0.27398174,0.014942295
CCDC36,0.999971,-0.51,21.55579146,N,59.07010359,83.06,-0.452303472,27.75049116,-0.341490246,66.75788713,1.177172548,82.44073276,-0.153301459,39.7265225,40.29314159,0.416995489,52.18655693,0.1629457,0.509348612,0.489828467,0.000822921
MST1,0.999596,-0.42,25.79028073,N,42.9956637,13.95,0.158888901,65.97495088,0.047754673,46.05256364,2.479879022,54.86530172,0.510236845,78.73622071,83.13606195,2.448851451,15.28120713,0.5472994,1.73E-10,0.818517715,0.181482285
RNF123,0.99836,-1.12,6.605331446,N,43.00770899,15.9,-0.46152541,27.23477407,0.457812255,32.20942841,3.345520344,25.70043103,-0.491674482,22.11312572,31.89712389,1.680864734,25.96982167,0.001827338,0.969714694,0.030285306,2.55E-11
AMIGO3,0.999693,-0.03,51.91672564,N,98.71115394,7.46,NA,NA,-0.30792958,64.84225745,1.890973906,69.73599138,-0.820140909,12.39081983,98.27433628,2.002354175,21.06995885,NA,7.51E-06,0.164366992,0.835625503
IP6K1,0.996671,-0.2,38.81811748,N,15.18911106,12.58,-2.10409555,0.810412574,1.342209246,14.27169928,3.971377325,7.947198276,-0.4407119,24.30576471,10.76327434,3.317741008,7.209876543,0.1853718,0.235179981,0.757599327,0.007220693
CAMKV,0.999178,-0.49,22.09247464,N,5.902192243,7.55,-0.638089345,18.75,1.645418993,10.51789126,3.609361444,17.07974138,-0.12611995,41.44328655,2.5,4.36904701,2.430727023,0.4155399,0.996846171,0.003153655,1.74E-07
CACNA2D2,0.934505,-0.55,19.95163954,N,25.59624187,6.98,NA,NA,0.044670445,46.17648577,3.412707134,23.38362069,-1.347075332,4.981627613,20.4590708,3.278730272,7.43484225,0.007623962,0.999693297,0.000306703,4.08E-14
RBM15B,0.737244,-1.18,5.944798301,N,28.60756444,3.48,-1.404835528,3.683693517,-0.115141466,54.17462694,2.605602182,50.6950431,-2.174227417,1.572194446,18.13606195,6.284000268,0.323731139,0.08347045,0.998677124,0.001322855,2.09E-08
RAD54L2,0.999883,-1.39,4.305260675,N,55.49265237,12.25,-0.089942667,51.32612967,1.496053578,12.39221356,4.098249432,5.802801724,-1.643008508,3.168483826,25.32079646,2.583311867,13.71742112,0.01254452,0.999999053,9.47E-07,4.55E-16
DUSP7,0.790199,-0.45,24.00330267,Y,7.142857143,7.32,-0.782584591,13.70333988,0.966644985,20.39035473,3.508167767,20.20474138,-0.406815543,25.87795916,5.226769912,3.820378254,4.274348422,0.3691864,0.228528647,0.736731347,0.034740006
NISCH,0.995908,-2.31,1.197216325,N,24.63261865,9.71,-0.592703884,20.84356582,-0.192992624,58.47059431,2.817385542,43.64762931,-2.444555512,1.1324619,25.63606195,2.967976205,9.794238683,0.03810986,0.817101389,0.182898547,6.35E-08
STAB1,0.993928,-4.12,0.159235669,N,56.76945314,70.55,-0.148627078,47.08374263,1.243426737,15.71229411,2.175836721,63.14116379,-0.550074959,19.99277152,52.88716814,0.656415369,46.39231824,0.035728,2.80E-25,0.999997818,2.18E-06
SPCS1,0.905023,0.3,71.80938901,Y,76.8007709,35.06,NA,NA,0.332935645,35.65343109,1.989244106,67.65086207,0.178010681,62.5022589,79.75663717,1.860019184,23.12757202,0.8905425,0.118910838,0.779313528,0.101775634
CCDC66,0.999834,0.81,87.73295589,N,74.93977355,97.3,0.134913029,64.95579568,0.114004761,43.22817163,2.475528527,54.96767241,1.237100881,94.10878863,81.80862832,-2.752902382,98.3484225,0.9547899,8.99E-28,5.33E-05,0.999946706
DNAH12,0.997782,0.84,88.35810333,N,94.21826066,99.97,-0.213583065,42.12303536,-0.090696355,52.90442505,2.642488336,49.52047414,1.022139008,91.37401361,62.00774336,-0.791969644,82.65569273,6.23E-05,0.000394166,0.95768566,0.041920174
PDE12,1,-0.18,40.35739561,N,89.74945796,14.53,-0.7928401,13.42092338,0.186065304,40.71874839,3.298812595,27.36530172,-0.397132499,26.39600024,80.14933628,3.489546868,6.12345679,0.3466735,0.023572423,0.962043605,0.014383972
DENND6A,0.888014,-0.03,51.65723048,N,NA,10.67,-0.996759273,8.742632613,1.371085494,13.81731812,4.123862774,5.41487069,-0.507723784,21.40834889,21.98561947,1.516183474,28.74622771,NA,0.852272523,0.147727301,1.76E-07
SLMAP,1,-1.16,6.168907761,N,50.54203806,33.77,-0.541406706,23.27480354,3.058258689,1.683275675,4.450598563,1.810344828,-1.112885021,7.481477019,33.66150442,1.481945689,29.36625514,0.005253208,0.999325965,0.000674035,6.78E-12
ACOX2,0.999408,-0.57,18.96083982,N,72.5849193,68.8,0.262358228,70.99705305,-0.513631827,75.91263489,1.673251332,74.11099138,-0.129409893,41.22040841,62.1460177,0.07875668,60.99314129,0.5145687,1.55E-09,0.585002571,0.414997427
C3orf67,0.999993,0.49,79.54706299,N,68.9833775,83.52,-0.903781986,10.52922397,1.534234228,11.89652502,2.699408557,47.73706897,0.108487531,57.93024517,72.32853982,-0.351064346,72.88340192,0.09378372,1.51E-05,0.991672113,0.008312833
SNTN,1,0.1,61.2762444,Y,79.36039509,81.2,-0.276914536,38.20604126,-0.437571211,72.07621211,2.545913478,52.56465517,0.098187906,57.21342088,63.5840708,-0.960640449,85.56927298,0.8381276,0.002737944,0.566572089,0.430689967
LRIG1,0.931455,0.33,73.54328851,N,42.03806312,81.73,NA,NA,1.071197144,18.56766665,2.622672214,50.14547414,1.464952914,96.07252575,33.79424779,-0.950138737,85.39917695,0.02079318,0.835793558,0.164206208,2.34E-07
EIF4E3,0.743954,-0.1,46.20193442,Y,36.31655023,50.26,-2.055685271,0.890225933,0.731171678,25.08906903,3.232150498,29.71982759,-0.16891754,38.71453527,93.9380531,0.810617075,42.78737997,0.9173889,0.004232503,0.865055706,0.130711791
SHQ1,1,0.89,89.18966737,N,90.74319441,61.24,-1.296091692,4.586198428,-0.59685184,79.75938452,2.113604072,64.56896552,0.491493468,77.83266068,89.30309735,-1.083462787,87.56652949,0.3793066,1.17E-10,0.303733901,0.696266099
PDZRN3,0.916512,-0.99,8.634111819,N,44.2363286,19.01,0.165904149,66.29420432,2.082460549,6.578200031,2.888590342,41.55172414,-0.608975781,18.0290344,54.65707965,1.768766566,24.49382716,0.1160052,0.908376144,0.091617814,6.04E-06
CNTN3,0.999874,0.32,72.80018872,N,49.04239942,36.72,-0.546895584,23.02308448,1.145732338,17.19935974,2.753741383,45.88900862,0.346847606,71.5800253,30.34292035,0.67361557,45.99725652,0.01406195,0.014141786,0.985856032,2.18E-06
CADM2,0.999475,-0.6,17.74593064,N,8.160684172,30.17,0.118628877,63.95505894,-0.711233871,84.28770589,4.096896223,5.818965517,-0.816232116,12.4932233,9.878318584,1.305638575,32.47736626,0.0698256,0.98466891,0.015329402,1.69E-06
STX19,1,0.26,70.05779665,Y,95.76005782,57.05,-0.312158815,35.94056974,1.488243545,12.50064543,2.770759168,45.26939655,0.01383606,51.34028071,92.02433628,-1.927194507,95.63786008,NA,1.15E-05,0.207265513,0.792722948
OR5AC2,0.999657,0.71,85.62750649,N,23.28956878,57.56,0.536993011,81.01055992,-1.280303145,97.1084835,0.462578266,89.76831897,0.486343588,77.66399614,41.7920354,-2.059967349,96.15912209,0.8852086,5.96E-05,0.273193159,0.726747247
OR5H1,1,1.29,93.80160415,N,96.14550711,98.72,0.12006442,64.04101179,-1.515222177,98.69365415,0.662339218,87.87176724,1.396303518,95.51834227,64.49668142,0.419856779,52.14814815,0.6857168,0.067414777,0.733942262,0.198642962
OR5H14,0.999992,1.82,97.009908,N,62.13562997,87.57,1.131874502,91.63801572,-1.481409207,98.52842464,0.451573959,89.88146552,1.810946334,97.69291007,57.78761062,-1.803548999,94.93004115,0.9115082,0.000175214,0.26842222,0.731402566
OR5H15,1,1.98,97.61146497,N,67.41748976,98.27,0.339945539,74.34307466,-1.414786235,98.11535085,0.296388266,91.10452586,1.733453879,97.34353352,89.55199115,-0.945894075,85.34979424,0.8480187,1.78E-06,0.073381047,0.926617175
OR5H6,1,2.71,98.93253126,N,38.85208384,59.3,1.124084269,91.55206287,-1.396506037,98.03789952,0.258435947,91.42780172,0.927317301,89.70543943,86.01769912,-2.560622425,97.93689986,0.4397897,4.75E-05,0.243136432,0.756816028
OR5H2,0.999493,1.62,95.96013211,N,93.50758853,78.57,0.119767333,64.02873281,-1.147757097,95.56978365,0.433804953,90.05387931,1.007147429,91.13908801,80.68584071,-1.540840369,93.0260631,0.5557778,1.56E-05,0.133508818,0.866475533
OR5K4,1,1.48,95.31729181,N,96.56709227,92.07,-0.099320102,50.65078585,-1.597732661,98.99313265,1.750807814,72.64008621,1.728134976,97.32546232,81.26659292,-2.206715562,96.77366255,0.6991729,9.27E-07,0.05049429,0.949504783
OR5K3,0.99987,1.89,97.26940316,N,95.81426162,91.95,0.118462757,63.94277996,-2.356943347,99.88124129,1.859129196,70.40948276,0.770794739,86.57912174,75.16039823,-3.465335626,99.30315501,0.5560284,0.001920531,0.49140967,0.506669799
OR5K2,0.999708,0.26,70.43524416,N,72.30787762,87.72,0.03478448,58.83472495,-1.355726718,97.76423814,0.961689026,84.73599138,0.029611344,52.46671887,81.86393805,-2.245713434,96.92729767,0.8430658,9.19E-05,0.191189757,0.808718368
NIT2,0.992266,-0.8,12.23755603,N,46.51891111,91.84,-0.424285354,29.40201375,-0.949232131,91.79015852,3.396441091,23.96551724,-0.469297102,22.96849587,34.61836283,-0.082796425,65.28395062,0.3789593,1.60E-10,0.057894723,0.942105277
TOMM70A,0.97052,-0.45,24.00330267,Y,41.76102144,17.39,-0.151698151,46.84430255,0.886842341,21.88258378,4.061674133,6.433189655,-0.618316659,17.72182399,41.04535398,2.168985746,18.81481481,0.1167412,0.998235566,0.001764425,8.55E-09
RPL24,1,-0.08,47.78839349,Y,5.78173934,33.63,-0.342027083,34.12328094,-0.502208354,75.33949502,4.063016867,6.411637931,-0.17719633,38.22661285,5.259955752,2.053186532,20.4005487,0.3658324,0.864299873,0.135290532,0.000409595
ALCAM,0.999791,0.2,67.30360934,N,33.25704649,43.01,-1.255381387,5.052799607,2.33639253,4.796819332,3.866227572,10.21551724,0.014456058,51.36437564,48.92699115,0.291983543,55.40740741,0.07207793,0.988336238,0.011663587,1.75E-07
KIAA1524,0.999883,1.85,97.11606511,N,82.52830643,48.87,-0.118651411,49.22028487,-0.203175485,59.07471472,3.539894686,19.22413793,0.270152369,67.52002891,33.92699115,-0.131892065,66.82578875,0.2820924,5.75E-08,0.991649477,0.008350466
TRAT1,1,0.53,80.73248408,N,71.20573356,92.12,-0.057083288,53.33374263,-0.23672091,60.9903444,1.805385197,71.53017241,0.621157103,82.63357629,43.58960177,-0.883732047,84.26886145,0.2197152,0.486401717,0.508830952,0.004767331
DPPA4,0.999992,0.1,61.49445624,Y,27.20428812,39.88,1.925051899,96.69695481,-0.336085314,66.44808179,-0.172173896,95.17241379,0.092092684,56.7857358,34.375,-0.599006508,78.68861454,0.7608405,0.001601461,0.885407958,0.112990581
TAGLN3,1,-0.03,51.03798066,Y,4.324259215,20.12,0.16196393,66.10388016,1.043508462,19.08400888,4.096764627,5.824353448,-0.384166282,27.07065839,15.48119469,2.023940013,20.76817558,0.5500734,0.685406598,0.310277803,0.0043156
SLC9C1,0.999886,1.63,96.06628922,N,72.60900988,63.67,0.106342054,63.24901768,-0.576421697,78.92807353,1.610293591,75.33943966,0.397928201,73.99554244,62.07964602,-1.487683642,92.48285322,NA,7.82E-11,0.992493746,0.007506253
BTLA,0.999803,0.81,87.81552253,N,63.69549506,30.8,-0.438727238,28.5240668,0.285131357,37.26958228,0.687482371,87.60775862,-0.062856836,45.99722908,19.7289823,1.578842673,27.72565158,0.2886988,0.430977023,0.561803875,0.007219102
GTPBP8,1,0.57,81.99457419,N,96.09732595,41.87,0.030615556,58.55844794,-0.363980799,68.10037693,2.791752673,44.55818966,0.058195677,54.43647973,94.67920354,-0.365397411,73.16872428,0.8699722,2.88E-06,0.319126288,0.680870831
C3orf17,0.998318,0.73,86.29983487,N,89.11708022,89.42,-0.165810648,45.72691552,-0.131521382,55.11953323,2.18720931,62.87176724,0.179247235,62.56851997,81.7090708,-0.277093293,70.81481481,0.6413189,9.42E-05,0.937049177,0.062856673
GRAMD1C,0.999641,0.13,63.57041755,N,62.70778126,72.77,-0.27718879,38.1814833,0.36640709,34.67754428,3.103898387,34.24030172,0.256721739,66.80320463,53.42920354,-0.136670765,66.96844993,0.6601107,8.13E-10,0.970293695,0.029706305
ZDHHC23,1,-0.36,29.16371786,N,47.76559865,69.74,-0.387753335,31.35437132,0.177625559,41.00273661,2.98215752,38.3512931,-0.441493293,24.28769351,56.88053097,0.213212119,57.49245542,0.1529498,3.89E-06,0.59377685,0.40621926
QTRTD1,0.999997,0.02,55.21939137,Y,25.23488316,24.79,-0.241563723,40.37942043,0.227700676,39.16972169,3.185533439,31.3200431,-0.185634322,37.73266671,57.75442478,0.189953466,58.17832647,0.2818707,2.19E-05,0.905157815,0.094820274
GAP43,0.998488,-0.45,24.00330267,Y,5.209588051,47.73,-0.227402951,41.38015717,3.194499085,1.388960603,2.622441447,50.15086207,-0.410564403,25.64905729,66.53207965,-0.923063528,84.94375857,0.4826637,0.012379922,0.648601659,0.339018419
TIMMDC1,1,0.35,74.37485256,N,55.04095399,61.44,1.221698713,92.6141945,-0.58063876,79.09846646,2.274650406,60.75431034,0.627868775,82.83838323,43.72787611,-0.049541045,64.51028807,0.3720614,5.68E-07,0.42449597,0.575503462
POLQ,0.999989,2.32,98.37225761,N,71.75981691,62.32,-0.220004451,41.73624754,-0.1121803,54.01456085,2.451349232,55.63038793,0.414580894,74.70634299,73.2909292,-1.458702674,92.24691358,0.5847261,9.95E-47,1.73E-06,0.999998268
ARGFX,0.874481,0.33,73.27199811,N,66.30932305,58.75,0.088161637,62.0456778,-0.041298,50.38467496,0.077054917,92.86099138,0.277973256,68.0199988,35.71902655,-0.535128736,77.18518519,0.8307078,1.03E-05,0.346100909,0.653888742
FBXO40,1,-0.79,12.57372022,N,90.35774512,98,0.914750392,88.85068762,0.262015133,38.06991274,2.931200093,40.05387931,0.69159185,84.64550328,51.97455752,-0.670589938,80.16460905,0.2506077,3.64E-08,0.331990201,0.668009763
IQCB1,1,0.6,82.7789573,N,90.64683209,81.38,-0.471261949,26.71291749,-0.022287206,49.36231734,3.2271006,29.83297414,0.257503749,66.85139449,66.32190265,-0.711898679,81.01508916,0.6417332,1.20E-07,0.985796861,0.014203019
CCDC58,0.999539,-0.1,46.20193442,Y,10.09997591,44.37,0.721947879,85.4555501,1.385421591,13.65725203,4.285583736,3.313577586,-0.148611299,40.12408891,17.9590708,1.024796045,38.11248285,0.9345125,0.080276122,0.872108394,0.047615484
ALG1L,1,1.66,96.24321774,N,90.86364731,85.35,0.461001458,78.70211198,NA,NA,0.508343151,89.31034483,1.041050241,91.59689175,96.02876106,-2.11509646,96.40603567,0.4839196,3.26E-09,0.025186575,0.974813422
ROPN1B,1,0.04,56.64071715,Y,49.77716213,35.62,-0.600913258,20.48747544,-0.028703833,49.71343006,1.541923217,76.62715517,0.374354575,72.86308054,81.80309735,1.02216354,38.20027435,0.8562106,5.67E-05,0.454468579,0.545474708
SLC41A3,0.997669,0.29,71.56758669,N,64.86991086,48.72,NA,NA,-0.182673218,57.96457892,1.53585008,76.75646552,-0.353554362,28.48021204,73.82190265,-0.118054731,66.41426612,0.8766952,0.00013967,0.961837954,0.038022376
TXNRD3NB,0.999879,0.39,75.87284737,Y,95.52517466,71.03,-0.662778531,17.70628684,0.167585538,41.30221511,-0.160697561,95.05387931,-0.078632541,44.94909945,66.28871681,-0.302309923,71.55006859,0.9866698,0.001774175,0.475151998,0.523073827
PLXNA1,0.972383,-4.39,0.08846426,N,11.66586365,1.49,-0.253608744,39.60584479,-0.28143822,63.31388444,2.34138244,58.87392241,-4.242694063,0.210830673,13.52323009,5.1549264,1.037037037,0.000104896,0.999998425,1.58E-06,5.34E-19
KBTBD12,1,-0.11,45.35857514,N,82.40785353,69.49,0.083634499,61.81237721,-0.560883054,78.22584809,2.782189709,44.87607759,0.582560935,81.36256852,78.36283186,-1.331795747,90.91358025,0.2871081,9.96E-13,0.021086034,0.978913966
EEFSEC,0.846554,-0.38,28.10804435,N,38.10527584,29.19,0.186950613,67.45456778,-0.532383878,76.79558011,2.82284555,43.47521552,0.02944927,52.44864767,83.3130531,0.620277771,47.26474623,0.553111,0.013115288,0.954167067,0.032717646
RAB43,0.983663,0.17,65.33380514,Y,29.93254637,16.43,-2.042324627,0.91478389,-0.413985996,70.91960551,2.518604912,53.5237069,0.276574307,67.90554786,3.495575221,3.393453081,6.776406036,NA,0.341400603,0.600068297,0.0585311
COPG1,0.999972,-1.02,8.103326256,N,26.46952542,21.28,-0.474100158,26.57170923,-0.215431853,59.75112304,3.206307212,30.52262931,-0.736734974,14.42684176,31.01216814,1.717420672,25.35528121,NA,0.998499314,0.001500686,2.36E-10
HMCES,1,-0.54,20.53550366,N,79.19778367,86.73,-0.654468626,18.01940079,-0.66575171,82.54246915,1.990399541,67.60775862,-0.415875538,25.36594181,85.49778761,-0.236383309,69.78875171,0.5729617,4.52E-05,0.855418048,0.144536786
PLXND1,0.862496,-1.31,4.883227176,N,24.9337509,3.83,0.770016076,86.38875246,0.032002696,46.7134817,2.685631944,48.20581897,1.231566181,94.06059876,28.73340708,4.481226868,2.12345679,0.000150406,0.999989725,1.03E-05,5.15E-17
TMCC1,0.99924,-0.45,24.19202642,N,7.877619851,7.69,-2.118481919,0.767436149,1.588708847,11.28207776,3.81035954,11.43857759,-0.998375332,8.987410397,6.908185841,3.552003176,5.689986283,0.1011127,0.209385317,0.788710594,0.001904089
ATP2C1,0.963624,-0.29,33.33923095,N,33.20284269,10.15,-0.168849926,45.50589391,1.10591469,17.87576806,3.826465328,11.05064655,-1.145220801,7.047768207,10.2710177,3.454173204,6.359396433,0.009536696,0.999798835,0.000201165,3.56E-13
DNAJC13,1,0.17,65.77022883,N,60.69019513,19.59,-0.069294263,52.54788802,2.205526132,5.741725616,4.087054415,6.029094828,-2.074982166,1.764953918,42.17920354,1.03987678,37.80521262,3.14E-07,1,3.18E-10,4.43E-30
TMEM108,0.996951,-1.4,4.222694032,N,56.78752108,91.24,-0.188945593,43.92804519,1.017917706,19.55904373,1.780900724,72.04741379,-0.172204853,38.49768086,57.51106195,0.2135138,57.47599451,0.06584968,0.98371876,0.01627158,9.66E-06
BFSP2,1,-0.38,27.88393489,N,55.90219224,47.87,-0.285952974,37.65962672,1.035963371,19.21825786,2.54129982,52.71012931,0.510397585,78.75429191,95.5420354,-0.082670608,65.27846365,0.5118906,6.66E-05,0.905035916,0.094897463
